	Target	Regulator
11218	DNAJC19	P51532_S1382_1_1_NO_Single
11219	CLDN3	P51532_S1382_1_1_NO_Single
11220	HEATR5B	P51532_S1382_1_1_NO_Single
11221	SERINC3	P51532_S1382_1_1_NO_Single
11222	TLR6	P51532_S1382_1_1_NO_Single
11223	TNFSF4	P51532_S1382_1_1_NO_Single
11224	F3	P51532_S1382_1_1_NO_Single
11225	KDELR1	P51532_S1382_1_1_NO_Single
11226	YTHDF3	P51532_S1382_1_1_NO_Single
11227	EPB41L4A	P51532_S1382_1_1_NO_Single
11228	MFNG	P51532_S1382_1_1_NO_Single
11229	HINT2	P51532_S1382_1_1_NO_Single
11230	TMEM45A	Q13263_S473_1_1_YES_Single
11231	TCF7L2	Q13263_S473_1_1_YES_Single
11232	INPP4B	P51532_S1382_1_1_NO_Single
11233	ZMYND11	P51532_S1382_1_1_NO_Single
11234	BORCS6	P51532_S1382_1_1_NO_Single
11235	CYB5A	P51532_S1382_1_1_NO_Single
11236	TFDP1	P51532_S1382_1_1_NO_Single
11237	RBM42	P51532_S1382_1_1_NO_Single
11238	SSBP3	Q13263_S473_1_1_YES_Single
11239	BCL6B	P51532_S1382_1_1_NO_Single
11240	RABEP2	P51532_S1382_1_1_NO_Single
11241	YEATS4	P51532_S1382_1_1_NO_Single
11242	IFT57	P51532_S1382_1_1_NO_Single
11243	SUB1	P51532_S1382_1_1_NO_Single
11244	NUBP1	P51532_S1382_1_1_NO_Single
11245	TMC8	P51532_S1382_1_1_NO_Single
11246	NAGA	P51532_S1382_1_1_NO_Single
11247	PHLPP2	P51532_S1382_1_1_NO_Single
11248	SETBP1	P51532_S1382_1_1_NO_Single
11249	CEP78	P51532_S1382_1_1_NO_Single
11250	XRCC5	P51532_S1382_1_1_NO_Single
11251	ELAC2	P51532_S1382_1_1_NO_Single
11252	SPIRE1	P51532_S1382_1_1_NO_Single
11253	STAP2	P51532_S1382_1_1_NO_Single
11254	SLC9A6	P51532_S1382_1_1_NO_Single
11255	MCM3	P51532_S1382_1_1_NO_Single
11256	NTPCR	P51532_S1382_1_1_NO_Single
11257	TP53INP2	P51532_S1382_1_1_NO_Single
11258	RBIS	P51532_S1382_1_1_NO_Single
11259	KCNMB3	P51532_S1382_1_1_NO_Single
11260	CCDC43	P51532_S1382_1_1_NO_Single
11261	ANKMY1	P51532_S1382_1_1_NO_Single
11262	RBM7	P51532_S1382_1_1_NO_Single
11263	CHODL	Q13263_S473_1_1_YES_Single
11264	SVIL	Q13263_S473_1_1_YES_Single
11265	SLC25A43	Q13263_S473_1_1_YES_Single
11266	PGM5	P51532_S1382_1_1_NO_Single
11267	SH3PXD2A	Q13263_S473_1_1_YES_Single
11268	TPP2	P51532_S1382_1_1_NO_Single
11269	BRSK1	P51532_S1382_1_1_NO_Single
11270	MTURN	P51532_S1382_1_1_NO_Single
11271	BDP1	P51532_S1382_1_1_NO_Single
11272	MCUB	Q13263_S473_1_1_YES_Single
11273	PTBP1	P51532_S1382_1_1_NO_Single
11274	PUDP	P51532_S1382_1_1_NO_Single
11275	AFAP1	P51532_S1382_1_1_NO_Single
11276	RPS4X	P51532_S1382_1_1_NO_Single
11277	RFT1	P51532_S1382_1_1_NO_Single
11278	LRP6	P51532_S1382_1_1_NO_Single
11279	GSK3B	P51532_S1382_1_1_NO_Single
11280	PRDX2	P51532_S1382_1_1_NO_Single
11281	KLHDC10	P51532_S1382_1_1_NO_Single
11282	RNF213	P51532_S1382_1_1_NO_Single
11283	PCTP	P51532_S1382_1_1_NO_Single
11284	CUL3	P51532_S1382_1_1_NO_Single
11285	TGFBR1	P51532_S1382_1_1_NO_Single
11286	BRF1	P51532_S1382_1_1_NO_Single
11287	RBM39	P51532_S1382_1_1_NO_Single
11288	LONRF1	P51532_S1382_1_1_NO_Single
11289	ACADM	Q13263_S473_1_1_YES_Single
11290	ALDH1B1	P51532_S1382_1_1_NO_Single
11291	PRELID1	P51532_S1382_1_1_NO_Single
11292	H2BC5	P51532_S1382_1_1_NO_Single
11293	CASP7	P67809_S165_1_1_NO_Single
11294	TAF7	Q13263_S473_1_1_YES_Single
11295	MMAA	P51532_S1382_1_1_NO_Single
11296	TFAM	P51532_S1382_1_1_NO_Single
11297	PCDHGA2	Q13263_S473_1_1_YES_Single
11298	SMARCAL1	P51532_S1382_1_1_NO_Single
11299	ZNF445	Q13263_S473_1_1_YES_Single
11300	MOV10	P51532_S1382_1_1_NO_Single
11301	HACD3	P51532_S1382_1_1_NO_Single
11302	NLRC4	P51532_S1382_1_1_NO_Single
11303	USP49	P51532_S1382_1_1_NO_Single
11304	AP1AR	P51532_S1382_1_1_NO_Single
11305	RBM45	P51532_S1382_1_1_NO_Single
11306	CKAP4	Q13263_S473_1_1_YES_Single
11307	RHOG	P51532_S1382_1_1_NO_Single
11308	XPR1	P51532_S1382_1_1_NO_Single
11309	MRPS23	P51532_S1382_1_1_NO_Single
11310	FUNDC2	P51532_S1382_1_1_NO_Single
11311	ADHFE1	P51532_S1382_1_1_NO_Single
11312	CLTB	P51532_S1382_1_1_NO_Single
11313	TBC1D22B	P51532_S1382_1_1_NO_Single
11314	LIMCH1	Q13263_S473_1_1_YES_Single
11315	HARS1	P51532_S1382_1_1_NO_Single
11316	EIF5A2	Q13263_S473_1_1_YES_Single
11317	DTX4	Q13263_S473_1_1_YES_Single
11318	ORC2	P51532_S1382_1_1_NO_Single
11319	CAND2	P51532_S1382_1_1_NO_Single
11320	CSPP1	P51532_S1382_1_1_NO_Single
11321	DHX30	P51532_S1382_1_1_NO_Single
11322	DDX49	P51532_S1382_1_1_NO_Single
11323	FYCO1	P51532_S1382_1_1_NO_Single
11324	IQSEC3	P51532_S1382_1_1_NO_Single
11325	SSX2IP	P51532_S1382_1_1_NO_Single
11326	VPS36	P51532_S1382_1_1_NO_Single
11327	OSBPL1A	P51532_S1382_1_1_NO_Single
11328	CALD1	Q13263_S473_1_1_YES_Single
11329	DACT1	P51532_S1382_1_1_NO_Single
11330	SMARCAD1	P51532_S1382_1_1_NO_Single
11331	ARG2	Q13263_S473_1_1_YES_Single
11332	ATM	P51532_S1382_1_1_NO_Single
11333	CAMK1D	Q13263_S473_1_1_YES_Single
11334	KREMEN1	P51532_S1382_1_1_NO_Single
11335	IGSF3	P51532_S1382_1_1_NO_Single
11336	IL15	P51532_S1382_1_1_NO_Single
11337	DPYSL3	P51532_S1382_1_1_NO_Single
11338	DCUN1D5	P51532_S1382_1_1_NO_Single
11339	CNOT4	P51532_S1382_1_1_NO_Single
11340	MAP3K21	Q13263_S473_1_1_YES_Single
11341	NFXL1	Q13263_S473_1_1_YES_Single
11342	UBXN2B	P51532_S1382_1_1_NO_Single
11343	TRIR	P51532_S1382_1_1_NO_Single
11344	SETD4	Q13263_S473_1_1_YES_Single
11345	BSG	P51532_S1382_1_1_NO_Single
11346	EFR3B	P51532_S1382_1_1_NO_Single
11347	B3GALT6	P51532_S1382_1_1_NO_Single
11348	MYRFL	P51532_S1382_1_1_NO_Single
11349	APMAP	P51532_S1382_1_1_NO_Single
11350	CCNI	P51532_S1382_1_1_NO_Single
11351	RAB7A	P51532_S1382_1_1_NO_Single
11352	PLEKHA5	Q13263_S473_1_1_YES_Single
11353	BHMT2	Q13263_S473_1_1_YES_Single
11354	GNA11	P51532_S1382_1_1_NO_Single
11355	NFYC	P51532_S1382_1_1_NO_Single
11356	SAYSD1	P51532_S1382_1_1_NO_Single
11357	CMTM3	P51532_S1382_1_1_NO_Single
11358	ARL9	P51532_S1382_1_1_NO_Single
11359	GGT5	P51532_S1382_1_1_NO_Single
11360	SDHB	P51532_S1382_1_1_NO_Single
11361	STIM2	P51532_S1382_1_1_NO_Single
11362	CD163L1	P51532_S1382_1_1_NO_Single
11363	SMCO4	P51532_S1382_1_1_NO_Single
11364	AJUBA	P51532_S1382_1_1_NO_Single
11365	SIAE	P51532_S1382_1_1_NO_Single
11366	RASSF4	P51532_S1382_1_1_NO_Single
11367	SPMIP3	Q13263_S473_1_1_YES_Single
11368	GDPD2	P51532_S1382_1_1_NO_Single
11369	ZNF324	P51532_S1382_1_1_NO_Single
11370	SYTL3	P51532_S1382_1_1_NO_Single
11371	PLB1	P51532_S1382_1_1_NO_Single
11372	AKAP5	P51532_S1382_1_1_NO_Single
11373	STARD10	P51532_S1382_1_1_NO_Single
11374	MREG	P51532_S1382_1_1_NO_Single
11375	PITPNA	P51532_S1382_1_1_NO_Single
11376	PTCH1	Q13263_S473_1_1_YES_Single
11377	DNAJC21	P51532_S1382_1_1_NO_Single
11378	TMCO1	P51532_S1382_1_1_NO_Single
11379	IL17RD	P51532_S1382_1_1_NO_Single
11380	HMGA2	P51532_S1382_1_1_NO_Single
11381	HYCC1	P51532_S1382_1_1_NO_Single
11382	PSPH	P51532_S1382_1_1_NO_Single
11383	AMPD3	P51532_S1382_1_1_NO_Single
11384	SLC41A1	Q13263_S473_1_1_YES_Single
11385	ZNF558	P51532_S1382_1_1_NO_Single
11386	GRAMD1B	P51532_S1382_1_1_NO_Single
11387	VSIR	P51532_S1382_1_1_NO_Single
11388	ARID4B	P51532_S1382_1_1_NO_Single
11389	AREL1	P51532_S1382_1_1_NO_Single
11390	R3HDM1	P51532_S1382_1_1_NO_Single
11391	RFX7	P51532_S1382_1_1_NO_Single
11392	GCSAM	Q13263_S473_1_1_YES_Single
11393	ATP23	P51532_S1382_1_1_NO_Single
11394	DYRK1A	P51532_S1382_1_1_NO_Single
11395	HEXIM2	Q13263_S473_1_1_YES_Single
11396	ZNF674	Q13263_S473_1_1_YES_Single
11397	TERF2	Q13263_S473_1_1_YES_Single
11398	SPG21	P51532_S1382_1_1_NO_Single
11399	WDR41	Q13263_S473_1_1_YES_Single
11400	KRT19	P51532_S1382_1_1_NO_Single
11401	ODC1	P51532_S1382_1_1_NO_Single
11402	ARVCF	P51532_S1382_1_1_NO_Single
11403	PSMG3	P51532_S1382_1_1_NO_Single
11404	DENND5B	P51532_S1382_1_1_NO_Single
11405	MMD	P51532_S1382_1_1_NO_Single
11406	TRIM33	P51532_S1382_1_1_NO_Single
11407	PIN1	P51532_S1382_1_1_NO_Single
11408	CYB5R3	P51532_S1382_1_1_NO_Single
11409	OXSM	P51532_S1382_1_1_NO_Single
11410	TMEM167A	Q13263_S473_1_1_YES_Single
11411	OXER1	P51532_S1382_1_1_NO_Single
11412	FGD6	P51532_S1382_1_1_NO_Single
11413	SHOC2	P51532_S1382_1_1_NO_Single
11414	SH2B3	P51532_S1382_1_1_NO_Single
11415	BEND6	P51532_S1382_1_1_NO_Single
11416	ABCA6	P51532_S1382_1_1_NO_Single
11417	RNF220	P51532_S1382_1_1_NO_Single
11418	FKBPL	P51532_S1382_1_1_NO_Single
11419	GLI2	P51532_S1382_1_1_NO_Single
11420	KDM4A	P51532_S1382_1_1_NO_Single
11421	RTL6	Q13263_S473_1_1_YES_Single
11422	POLR3E	P51532_S1382_1_1_NO_Single
11423	SENP2	Q13263_S473_1_1_YES_Single
11424	DUSP10	P51532_S1382_1_1_NO_Single
11425	TOR1AIP1	P51532_S1382_1_1_NO_Single
11426	CREB3L1	Q13263_S473_1_1_YES_Single
11427	SAXO2	P51532_S1382_1_1_NO_Single
11428	MRPL34	P51532_S1382_1_1_NO_Single
11429	ST7	P51532_S1382_1_1_NO_Single
11430	WWTR1	P51532_S1382_1_1_NO_Single
11431	PHF20	P51532_S1382_1_1_NO_Single
11432	STAT1	P51532_S1382_1_1_NO_Single
11433	GFI1	Q13263_S473_1_1_YES_Single
11434	SLC25A24	P51532_S1382_1_1_NO_Single
11435	WDR27	P51532_S1382_1_1_NO_Single
11436	SUSD4	P51532_S1382_1_1_NO_Single
11437	RFPL2	P51532_S1382_1_1_NO_Single
11438	FAM20B	P51532_S1382_1_1_NO_Single
11439	CIC	P51532_S1382_1_1_NO_Single
11440	ZNF184	P51532_S1382_1_1_NO_Single
11441	ASB1	P51532_S1382_1_1_NO_Single
11442	PALLD	Q13263_S473_1_1_YES_Single
11443	RPL21	P51532_S1382_1_1_NO_Single
11444	ST13	P51532_S1382_1_1_NO_Single
11445	CCDC93	P51532_S1382_1_1_NO_Single
11446	MTERF3	P51532_S1382_1_1_NO_Single
11447	ZNF33A	Q13263_S473_1_1_YES_Single
11448	B4GALT6	P51532_S1382_1_1_NO_Single
11449	YJU2	P51532_S1382_1_1_NO_Single
11450	SCN9A	P51532_S1382_1_1_NO_Single
11451	DDX39B	P51532_S1382_1_1_NO_Single
11452	ST3GAL3	P51532_S1382_1_1_NO_Single
11453	SLC36A4	Q13263_S473_1_1_YES_Single
11454	RNF4	P51532_S1382_1_1_NO_Single
11455	POP1	P51532_S1382_1_1_NO_Single
11456	MDM4	Q13263_S473_1_1_YES_Single
11457	RAB1A	P51532_S1382_1_1_NO_Single
11458	XKR4	Q13263_S473_1_1_YES_Single
11459	SEPTIN2	P51532_S1382_1_1_NO_Single
11460	ARHGEF26	P51532_S1382_1_1_NO_Single
11461	ARL4A	P51532_S1382_1_1_NO_Single
11462	ITPRIPL1	P51532_S1382_1_1_NO_Single
11463	ZNF492	P51532_S1382_1_1_NO_Single
11464	DROSHA	P51532_S1382_1_1_NO_Single
11465	ZFP69B	Q13263_S473_1_1_YES_Single
11466	ARPC1B	P51532_S1382_1_1_NO_Single
11467	ZSCAN18	Q13263_S473_1_1_YES_Single
11468	WTIP	P51532_S1382_1_1_NO_Single
11469	DNMBP	Q13263_S473_1_1_YES_Single
11470	ZFP90	P51532_S1382_1_1_NO_Single
11471	FERMT2	P51532_S1382_1_1_NO_Single
11472	COPS7B	P51532_S1382_1_1_NO_Single
11473	ZNF91	P51532_S1382_1_1_NO_Single
11474	CLCN5	P51532_S1382_1_1_NO_Single
11475	AKAP9	Q13263_S473_1_1_YES_Single
11476	PRIM2	Q13263_S473_1_1_YES_Single
11477	RMND1	P51532_S1382_1_1_NO_Single
11478	SLC35F5	P51532_S1382_1_1_NO_Single
11479	TLN2	Q13263_S473_1_1_YES_Single
11480	ARL6IP1	P51532_S1382_1_1_NO_Single
11481	U2SURP	P51532_S1382_1_1_NO_Single
11482	RAB31	P51532_S1382_1_1_NO_Single
11483	MALL	P51532_S1382_1_1_NO_Single
11484	HSPA14	P51532_S1382_1_1_NO_Single
11485	HRH2	P51532_S1382_1_1_NO_Single
11486	BPNT2	P51532_S1382_1_1_NO_Single
11487	DPY19L1	Q13263_S473_1_1_YES_Single
11488	CLXN	Q13263_S473_1_1_YES_Single
11489	COL4A3	P51532_S1382_1_1_NO_Single
11490	EXOSC8	P51532_S1382_1_1_NO_Single
11491	ANO6	Q13263_S473_1_1_YES_Single
11492	SEMA4B	P51532_S1382_1_1_NO_Single
11493	DGKH	P51532_S1382_1_1_NO_Single
11494	CDR2L	P51532_S1382_1_1_NO_Single
11495	NDC1	P51532_S1382_1_1_NO_Single
11496	ZNF134	Q13263_S473_1_1_YES_Single
11497	MAPRE2	P51532_S1382_1_1_NO_Single
11498	UNC79	P51532_S1382_1_1_NO_Single
11499	ATR	P51532_S1382_1_1_NO_Single
11500	WDR44	P51532_S1382_1_1_NO_Single
11501	EIF4ENIF1	P51532_S1382_1_1_NO_Single
11502	CHN1	Q13263_S473_1_1_YES_Single
11503	RPL26	P51532_S1382_1_1_NO_Single
11504	OMG	P51532_S1382_1_1_NO_Single
11505	PLEKHJ1	P51532_S1382_1_1_NO_Single
11506	FOXK1	Q13263_S473_1_1_YES_Single
11507	NECAB1	P51532_S1382_1_1_NO_Single
11508	NUDT14	P51532_S1382_1_1_NO_Single
11509	KRT80	P51532_S1382_1_1_NO_Single
11510	ZNF148	P51532_S1382_1_1_NO_Single
11511	NKAP	P51532_S1382_1_1_NO_Single
11512	H2AZ1	P51532_S1382_1_1_NO_Single
11513	TMEM106A	P51532_S1382_1_1_NO_Single
11514	ZNF594	Q13263_S473_1_1_YES_Single
11515	ZNF287	Q13263_S473_1_1_YES_Single
11516	BIN1	Q13263_S473_1_1_YES_Single
11517	TLR3	P51532_S1382_1_1_NO_Single
11518	NOS3	P51532_S1382_1_1_NO_Single
11519	ENPEP	P51532_S1382_1_1_NO_Single
11520	RPL38	P51532_S1382_1_1_NO_Single
11521	RNLS	P51532_S1382_1_1_NO_Single
11522	ADAMTS4	P51532_S1382_1_1_NO_Single
11523	ZSCAN5A	P51532_S1382_1_1_NO_Single
11524	ENPP4	P51532_S1382_1_1_NO_Single
11525	POC1B	P51532_S1382_1_1_NO_Single
11526	OXSR1	P51532_S1382_1_1_NO_Single
11527	PLCL2	P51532_S1382_1_1_NO_Single
11528	HSPA2	P51532_S1382_1_1_NO_Single
11529	FBXO8	P51532_S1382_1_1_NO_Single
11530	SERGEF	P51532_S1382_1_1_NO_Single
11531	ZNF474	P51532_S1382_1_1_NO_Single
11532	SGPP1	P51532_S1382_1_1_NO_Single
11533	CRABP2	P51532_S1382_1_1_NO_Single
11534	MCM10	P51532_S1382_1_1_NO_Single
11535	POLG2	P51532_S1382_1_1_NO_Single
11536	EXD3	Q13263_S473_1_1_YES_Single
11537	DGLUCY	P51532_S1382_1_1_NO_Single
11538	FKTN	P51532_S1382_1_1_NO_Single
11539	STAC	Q13263_S473_1_1_YES_Single
11540	MGLL	P51532_S1382_1_1_NO_Single
11541	COLGALT2	P51532_S1382_1_1_NO_Single
11542	PPCDC	P51532_S1382_1_1_NO_Single
11543	SGF29	P51532_S1382_1_1_NO_Single
11544	ZBTB18	Q13263_S473_1_1_YES_Single
11545	PITRM1	Q13263_S473_1_1_YES_Single
11546	BCOR	Q13263_S473_1_1_YES_Single
11547	ARHGAP19	Q13263_S473_1_1_YES_Single
11548	NCBP3	P51532_S1382_1_1_NO_Single
11549	MED6	P51532_S1382_1_1_NO_Single
11550	RAB20	Q13263_S473_1_1_YES_Single
11551	COG6	Q13263_S473_1_1_YES_Single
11552	S100A13	P51532_S1382_1_1_NO_Single
11553	WDR45	P51532_S1382_1_1_NO_Single
11554	CPSF7	P51532_S1382_1_1_NO_Single
11555	EMP1	Q13263_S473_1_1_YES_Single
11556	HNRNPLL	P51532_S1382_1_1_NO_Single
11557	KLHL22	P51532_S1382_1_1_NO_Single
11558	DYNC1LI1	P51532_S1382_1_1_NO_Single
11559	C16orf87	P51532_S1382_1_1_NO_Single
11560	ACOT2	Q13263_S473_1_1_YES_Single
11561	PCMTD1	Q13263_S473_1_1_YES_Single
11562	MAN1C1	P51532_S1382_1_1_NO_Single
11563	KRT8	P51532_S1382_1_1_NO_Single
11564	GNB4	P51532_S1382_1_1_NO_Single
11565	KLHDC2	P51532_S1382_1_1_NO_Single
11566	CD34	P51532_S1382_1_1_NO_Single
11567	ARHGEF10L	P51532_S1382_1_1_NO_Single
11568	ZNF514	P51532_S1382_1_1_NO_Single
11569	POLR2C	P51532_S1382_1_1_NO_Single
11570	ING5	P51532_S1382_1_1_NO_Single
11571	DBP	P51532_S1382_1_1_NO_Single
11572	TMEM14C	P51532_S1382_1_1_NO_Single
11573	SPRY4	P51532_S1382_1_1_NO_Single
11574	LUC7L2	P51532_S1382_1_1_NO_Single
11575	NEK1	Q13263_S473_1_1_YES_Single
11576	SSTR1	Q13263_S473_1_1_YES_Single
11577	PNKD	Q13263_S473_1_1_YES_Single
11578	GAD1	P51532_S1382_1_1_NO_Single
11579	EHHADH	P51532_S1382_1_1_NO_Single
11580	MITD1	P51532_S1382_1_1_NO_Single
11581	C5	P51532_S1382_1_1_NO_Single
11582	RRS1	P51532_S1382_1_1_NO_Single
11583	ENO1	Q13263_S473_1_1_YES_Single
11584	HOMER2	P51532_S1382_1_1_NO_Single
11585	IL21R	P51532_S1382_1_1_NO_Single
11586	STOX2	Q13263_S473_1_1_YES_Single
11587	SLX4IP	P51532_S1382_1_1_NO_Single
11588	SYMPK	P51532_S1382_1_1_NO_Single
11589	INSYN2A	P51532_S1382_1_1_NO_Single
11590	PBX1	P51532_S1382_1_1_NO_Single
11591	MAP7D1	P51532_S1382_1_1_NO_Single
11592	API5	P51532_S1382_1_1_NO_Single
11593	BBS4	Q13263_S473_1_1_YES_Single
11594	SPECC1L	P51532_S1382_1_1_NO_Single
11595	LAP3	P42224_S727_1_1_YES_Single
11596	SEH1L	P51532_S1382_1_1_NO_Single
11597	TSPAN13	P51532_S1382_1_1_NO_Single
11598	EPHB1	P51532_S1382_1_1_NO_Single
11599	FAM13B	P51532_S1382_1_1_NO_Single
11600	DNAJB6	Q13263_S473_1_1_YES_Single
11601	RABGGTA	P51532_S1382_1_1_NO_Single
11602	CNOT10	P51532_S1382_1_1_NO_Single
11603	RFC3	P51532_S1382_1_1_NO_Single
11604	MPP7	P51532_S1382_1_1_NO_Single
11605	CGNL1	P51532_S1382_1_1_NO_Single
11606	RECK	P51532_S1382_1_1_NO_Single
11607	ZMYM1	P51532_S1382_1_1_NO_Single
11608	AHI1	P51532_S1382_1_1_NO_Single
11609	RPL8	P51532_S1382_1_1_NO_Single
11610	NSUN4	P51532_S1382_1_1_NO_Single
11611	SCN1B	P51532_S1382_1_1_NO_Single
11612	ADAM9	P51532_S1382_1_1_NO_Single
11613	SLC39A13	P51532_S1382_1_1_NO_Single
11614	SIN3B	P51532_S1382_1_1_NO_Single
11615	BLOC1S1	P51532_S1382_1_1_NO_Single
11616	EEF2	P51532_S1382_1_1_NO_Single
11617	ZNF366	P51532_S1382_1_1_NO_Single
11618	SFMBT2	P51532_S1382_1_1_NO_Single
11619	NCOA7	P51532_S1382_1_1_NO_Single
11620	ACVRL1	P51532_S1382_1_1_NO_Single
11621	CHST6	P51532_S1382_1_1_NO_Single
11622	PAPPA	P51532_S1382_1_1_NO_Single
11623	IDO1	P51532_S1382_1_1_NO_Single
11624	TMEM8B	P51532_S1382_1_1_NO_Single
11625	NEK10	P51532_S1382_1_1_NO_Single
11626	TXLNA	P51532_S1382_1_1_NO_Single
11627	DNPEP	P51532_S1382_1_1_NO_Single
11628	OSBP	P51532_S1382_1_1_NO_Single
11629	P3H1	P51532_S1382_1_1_NO_Single
11630	DNHD1	P51532_S1382_1_1_NO_Single
11631	GAB2	Q13263_S473_1_1_YES_Single
11632	ARMC9	P51532_S1382_1_1_NO_Single
11633	CBFA2T3	P51532_S1382_1_1_NO_Single
11634	COLEC12	P51532_S1382_1_1_NO_Single
11635	ESCO1	P51532_S1382_1_1_NO_Single
11636	FBXO30	P51532_S1382_1_1_NO_Single
11637	C1orf174	P51532_S1382_1_1_NO_Single
11638	DCTN6	P51532_S1382_1_1_NO_Single
11639	KLF10	P51532_S1382_1_1_NO_Single
11640	CCDC69	P51532_S1382_1_1_NO_Single
11641	CAPG	P51532_S1382_1_1_NO_Single
11642	CFAP58	P51532_S1382_1_1_NO_Single
11643	CFAP68	P67809_S165_1_1_NO_Single
11644	SMPD3	P51532_S1382_1_1_NO_Single
11645	ATL3	P51532_S1382_1_1_NO_Single
11646	PSMD5	P51532_S1382_1_1_NO_Single
11647	CACYBP	P51532_S1382_1_1_NO_Single
11648	MGA	P51532_S1382_1_1_NO_Single
11649	L2HGDH	P51532_S1382_1_1_NO_Single
11650	KLRD1	P51532_S1382_1_1_NO_Single
11651	CPED1	P51532_S1382_1_1_NO_Single
11652	NICN1	P51532_S1382_1_1_NO_Single
11653	PAQR3	P51532_S1382_1_1_NO_Single
11654	DNAJC22	Q13263_S473_1_1_YES_Single
11655	LRRC17	P51532_S1382_1_1_NO_Single
11656	TRIM58	P51532_S1382_1_1_NO_Single
11657	ARHGAP5	P51532_S1382_1_1_NO_Single
11658	ACVR2A	P51532_S1382_1_1_NO_Single
11659	DNAH11	P51532_S1382_1_1_NO_Single
11660	NMD3	P51532_S1382_1_1_NO_Single
11661	BCL7B	P51532_S1382_1_1_NO_Single
11662	ARHGAP21	P51532_S1382_1_1_NO_Single
11663	TENM3	P51532_S1382_1_1_NO_Single
11664	C5orf34	Q13263_S473_1_1_YES_Single
11665	LYAR	P51532_S1382_1_1_NO_Single
11666	LARGE1	Q13263_S473_1_1_YES_Single
11667	CYP2E1	P51532_S1382_1_1_NO_Single
11668	LOX	P51532_S1382_1_1_NO_Single
11669	ZNF391	Q13263_S473_1_1_YES_Single
11670	CCDC14	P51532_S1382_1_1_NO_Single
11671	MED19	P51532_S1382_1_1_NO_Single
11672	SRSF10	P51532_S1382_1_1_NO_Single
11673	VPS41	P51532_S1382_1_1_NO_Single
11674	LLGL2	P51532_S1382_1_1_NO_Single
11675	ZFYVE16	P51532_S1382_1_1_NO_Single
11676	ZNF223	Q13263_S473_1_1_YES_Single
11677	COPS4	P51532_S1382_1_1_NO_Single
11678	PARN	P51532_S1382_1_1_NO_Single
11679	MDGA1	P51532_S1382_1_1_NO_Single
11680	COX8A	P51532_S1382_1_1_NO_Single
11681	CMTR1	P51532_S1382_1_1_NO_Single
11682	ULK4	P51532_S1382_1_1_NO_Single
11683	DCXR	P51532_S1382_1_1_NO_Single
11684	SYNPO	P51532_S1382_1_1_NO_Single
11685	CTNNB1	Q13263_S473_1_1_YES_Single
11686	MVB12B	P51532_S1382_1_1_NO_Single
11687	ZWINT	P51532_S1382_1_1_NO_Single
11688	ZBTB39	P51532_S1382_1_1_NO_Single
11689	CEPT1	P51532_S1382_1_1_NO_Single
11690	ST6GALNAC1	P51532_S1382_1_1_NO_Single
11691	ZFYVE1	P51532_S1382_1_1_NO_Single
11692	ATP2B4	P51532_S1382_1_1_NO_Single
11693	MORC2	Q13263_S473_1_1_YES_Single
11694	CYP2J2	P51532_S1382_1_1_NO_Single
11695	MRPS33	P51532_S1382_1_1_NO_Single
11696	NAV3	P51532_S1382_1_1_NO_Single
11697	ITGAM	P51532_S1382_1_1_NO_Single
11698	ATG7	P51532_S1382_1_1_NO_Single
11699	DNAAF1	P51532_S1382_1_1_NO_Single
11700	MS4A7	Q13263_S473_1_1_YES_Single
11701	GNAI3	P51532_S1382_1_1_NO_Single
11702	MAP3K9	P51532_S1382_1_1_NO_Single
11703	SLC30A5	P51532_S1382_1_1_NO_Single
11704	ROR1	P51532_S1382_1_1_NO_Single
11705	PACS2	Q13263_S473_1_1_YES_Single
11706	MRGBP	P51532_S1382_1_1_NO_Single
11707	ZNF559	Q13263_S473_1_1_YES_Single
11708	IL10RB	P51532_S1382_1_1_NO_Single
11709	TASP1	P51532_S1382_1_1_NO_Single
11710	TAF1A	P51532_S1382_1_1_NO_Single
11711	ARHGAP20	P51532_S1382_1_1_NO_Single
11712	ZNF684	P51532_S1382_1_1_NO_Single
11713	SPTBN5	P51532_S1382_1_1_NO_Single
11714	SLC35D2	P51532_S1382_1_1_NO_Single
11715	CNST	P51532_S1382_1_1_NO_Single
11716	ACY1	P51532_S1382_1_1_NO_Single
11717	GOT1	P51532_S1382_1_1_NO_Single
11718	STAT5A	P51532_S1382_1_1_NO_Single
11719	NTRK2	Q13263_S473_1_1_YES_Single
11720	SLC44A1	P51532_S1382_1_1_NO_Single
11721	POLD4	P51532_S1382_1_1_NO_Single
11722	RPS6KA2	P51532_S1382_1_1_NO_Single
11723	ZNF783	P51532_S1382_1_1_NO_Single
11724	SFXN1	P51532_S1382_1_1_NO_Single
11725	LPXN	P51532_S1382_1_1_NO_Single
11726	TUBB4B	P51532_S1382_1_1_NO_Single
11727	KTN1	Q13263_S473_1_1_YES_Single
11728	NREP	P51532_S1382_1_1_NO_Single
11729	COL18A1	Q13263_S473_1_1_YES_Single
11730	ANGEL2	P51532_S1382_1_1_NO_Single
11731	PDZD7	P51532_S1382_1_1_NO_Single
11732	VWA8	Q13263_S473_1_1_YES_Single
11733	ZSCAN31	Q13263_S473_1_1_YES_Single
11734	PCYOX1L	P51532_S1382_1_1_NO_Single
11735	SPATA13	P51532_S1382_1_1_NO_Single
11736	TMEM65	P51532_S1382_1_1_NO_Single
11737	XYLB	P51532_S1382_1_1_NO_Single
